# - Domain ------- Functions -- 
 8.750000000	 0.035410491
 8.800000000	 0.034363952
 8.850000000	 0.033348344
 8.900000000	 0.032362752
 8.950000000	 0.031406288
 9.000000000	 0.030478092
 9.050000000	 0.029577328
 9.100000000	 0.028703186
 9.150000000	 0.027854878
 9.200000000	 0.027031642
 9.250000000	 0.026232737
 9.300000000	 0.025457442
 9.350000000	 0.024705061
 9.400000000	 0.023974916
 9.450000000	 0.023266350
 9.500000000	 0.022578726
 9.550000000	 0.021911423
 9.600000000	 0.021263843
 9.650000000	 0.020635402
 9.700000000	 0.020025533
 9.750000000	 0.019433689
 9.800000000	 0.018859337
 9.850000000	 0.018301959
 9.900000000	 0.017761055
 9.950000000	 0.017236136
10.000000000	 0.016726731
